Mean,Std,RMS,Kurtosis,Peak_to_Peak,Skewness,Crest_Factor,Shape_Factor,Impulse_Factor,Clearance_Factor,Dominant_frequency,Spectral_energy,Spectral_centroid,Spectral_entropy,Spectral_bandwidth,Peak_amplitude,label,file_name
0.014726840444711536,0.06463358186756886,0.06629011792504007,0.3384228710293411,0.46542092307692307,-0.22442802997411662,3.600174618332537,1.259032095747677,4.532735394776808,5.364101876996209,2103.515625,9670.512218227368,1102.0527686882058,5.73435954539157,1037.8004158547017,38.575169822282575,Normal,100.mat
0.013198182692307693,0.06656178058157974,0.06785766471497451,0.004467079598727608,0.4326683076923077,-0.12700321879088441,3.2526182244873296,1.2518718913974882,4.0718613286828935,4.813242716533347,2103.515625,10021.986090521134,1099.6269712752603,5.744624969280941,1076.3992574963074,38.11869562717399,Normal,100.mat
0.013273051983173079,0.06317939985901957,0.06455858173390969,0.14883779227270066,0.46104,0.02925005724839696,4.12005047572019,1.2527671176068869,5.161463758862865,6.075673083720611,2103.515625,9109.995566457359,1078.5995535607365,5.724370080899907,1035.3458212543112,38.38313495624492,Normal,100.mat
0.013968164963942308,0.0640904441531362,0.0655949286470088,-0.24436031924009294,0.38197476923076923,-0.12528057215637994,3.0881280403797744,1.2304175776494253,3.7996870229153488,4.433433444611557,2103.515625,9432.579398762931,1105.9788581513599,5.731189444779547,1043.388702862609,38.49877082942452,Normal,100.mat
0.014434697415865384,0.06245160784930823,0.06409807963154097,-0.003546302245295063,0.41556184615384617,-0.19447398068741925,3.2578823141098168,1.2414311124276345,4.044436465363666,4.742957152446523,2103.515625,9053.246499484465,1101.2757843461375,5.750397326600196,1044.497746682447,37.552828167141584,Normal,100.mat
0.016342998497596153,0.06455224058951776,0.06658892824651419,-0.14632459216480154,0.3832264615384615,-0.15133348233202723,3.045163200336817,1.2431672122937019,3.785647046742088,4.448411255881309,2103.515625,9859.086874911502,1068.235521530522,5.708857519195093,1014.1725484235665,39.09394770187042,Normal,100.mat
0.016202020132211538,0.06836570325749515,0.0702593398649352,0.16371025287094199,0.4985907692307692,-0.1330652455388284,4.017353649026854,1.2467191107725732,5.008511568973713,5.870309895954932,2103.515625,10902.843471478702,1063.616143735366,5.726793720414615,1050.2116131772982,37.37302177875662,Normal,100.mat
0.016807595552884615,0.06589682781277764,0.06800652309930433,0.0568060199759004,0.4487316923076923,-0.059147239373063584,3.539986208302664,1.2523587867977621,4.433332833110734,5.23686758699435,2103.515625,10291.52929434407,1103.3762990059777,5.763798340932728,1107.0622954522544,38.877138295215026,Normal,100.mat
0.015950418569711536,0.06331583693244229,0.06529403540144094,-0.0019956768804343383,0.4403870769230769,-0.09120186280677052,3.399495342355127,1.2448243978777456,4.231774742635421,4.969340385270921,2103.515625,9474.360511116462,1085.5913703863048,5.761650336067492,1064.0470817255912,38.247482777930934,Normal,100.mat
0.016187861177884615,0.06685551997817184,0.0687874072855359,-0.10747325486416992,0.41514461538461533,-0.17385594570871288,3.1449674058531203,1.2422069023667508,3.906700219269201,4.5933828797823555,2103.515625,10472.662037992392,1098.4224433008228,5.7307550229898485,1068.616014053404,38.79669489986643,Normal,100.mat
0.015506397836538462,0.06563207317157387,0.06743899022571313,0.05916339639135071,0.47480861538461533,-0.22436506043833088,3.7832211682098538,1.234824187907913,4.671613006710758,5.4633871510042615,2103.515625,10042.140580527164,1067.2998861873432,5.714361788216692,1034.9882262557978,38.76459363743009,Normal,100.mat
0.015362465444711539,0.06304225690722184,0.06488706728228759,-0.2498981153206543,0.37050092307692306,-0.14037941034406473,3.05430070560015,1.2264712696884312,3.746012064407687,4.357257424491136,2103.515625,9324.645805331154,1111.1569968798672,5.728742746989743,1089.5074767295384,38.40631726300564,Normal,100.mat
0.01593951923076923,0.0660858638665499,0.06798095083401105,-0.03681035959204415,0.41994276923076923,-0.1576778607677153,3.1423825531324883,1.240896388903463,3.899371162735349,4.571833760444716,2103.515625,10224.620731463647,1087.5747744157045,5.769815578731174,1060.8150539799979,39.324410695257484,Normal,100.mat
0.014870670973557692,0.06465217349223834,0.06634033759692738,0.12380877120042122,0.43329415384615383,-0.14329079305412393,3.4402181091674344,1.2470064830342535,4.289974285183632,5.036810902542267,2103.515625,9693.409246560672,1086.9390436563006,5.768843537011039,1067.7425521719308,38.6950118988403,Normal,100.mat
0.013869867187500001,0.06320082677836471,0.06470485083259023,0.03381462119781098,0.4408043076923077,-0.1635030487390155,3.575535041986899,1.2451379240955662,4.452034279710521,5.236410260970232,2103.515625,9183.619501029421,1081.9520774701427,5.744560067154971,1026.5218776046859,38.81245369138744,Normal,100.mat
0.012560011117788462,0.05967003447672117,0.060977593374386824,-0.0905990412170552,0.37884553846153846,0.002620615311190323,3.397232745005165,1.2526521852075367,4.255551021689318,5.027403122909033,2103.515625,8128.6052123157115,1105.504816806007,5.780061007239456,1064.0243740853348,38.461516007175156,Normal,100.mat
0.01078311328125,0.06265918268782258,0.06358025406635456,0.009574010793249155,0.41493599999999997,-0.10312809535590942,3.494408568791101,1.2451137816097024,4.350936267576835,5.102206647739657,2103.515625,8721.477206611691,1110.8192458585468,5.781565481312471,1038.6906238019512,39.018887795498294,Normal,100.mat
0.01271107391826923,0.0641194958134751,0.06536727884446435,-0.019953456001632563,0.3896935384615384,-0.15793229371734796,3.089308532915833,1.2456281171829982,3.8481295712533194,4.514900024155451,2103.515625,9299.721313700577,1083.1231779563054,5.743710614404648,1040.4398470228393,39.255587405990326,Normal,100.mat
0.012855821213942308,0.06834948149975359,0.069547996091692,-0.3250105039273339,0.4082603076923077,-0.08788441562722632,2.993589543136018,1.2262283532712543,3.670824375849726,4.260834639892851,2103.515625,10490.36721261819,1078.8481005277245,5.746292079254056,1074.480677076149,38.463053900501926,Normal,100.mat
0.01266075360576923,0.06378498781652751,0.06502937299882693,0.03558693219913156,0.4147273846153846,-0.1163254704936265,3.307466328213582,1.2450472203534393,4.117951758354916,4.833610031608778,2103.515625,9204.642897939719,1161.4238461914626,5.778239231474405,1140.6735110991876,39.84547554374734,Normal,100.mat
0.013949524038461537,0.06482227492120167,0.0663062330920666,0.1431960700689543,0.4593710769230769,-0.06413932542429851,3.608738349252956,1.2564819022207991,4.534314425686501,5.349028447171906,2103.515625,9628.246651771573,1073.4052786310112,5.703255617503505,1020.4673319156437,39.588876679210735,Normal,100.mat
0.014375820612980768,0.06392454570939513,0.0655210787643881,-0.1895206274147765,0.3911538461538461,-0.02936321363994363,3.209414613707505,1.2447823398237443,3.9950226323153464,4.702145748793427,2103.515625,9436.504713226763,1102.9589670465684,5.723304400903171,1045.2180247946847,39.11254638655309,Normal,100.mat
0.013944940204326923,0.0643280110389864,0.06582214187896204,-0.28191172180845836,0.3803058461538461,-0.11321534821480857,3.033096726691801,1.2299184238539402,3.7304615454893253,4.344255595916579,2103.515625,9493.840149758988,1075.6209312327637,5.7429545221971425,1027.0636828851254,37.44009026648233,Normal,100.mat
0.013634767427884616,0.06545322349774348,0.06685829304624867,-0.1948267389859062,0.3951175384615384,-0.1628910418718414,3.198268449403181,1.2403296434334918,3.966907165452834,4.680219186632982,2103.515625,9764.21017493086,1100.1010161506479,5.739238521395486,1032.3853268294813,38.8638346871684,Normal,100.mat
0.013279061899038462,0.06516771216498958,0.06650687328192047,-0.042668958530090784,0.4399698461538461,-0.172787947383631,3.33436444841014,1.2438469862735735,4.1474391702926985,4.880884139515278,2103.515625,9645.847204233867,1113.3489052157215,5.730064728240595,1076.6170648430539,38.58194846580493,Normal,100.mat
0.01370984044471154,0.0640937861317192,0.06554367357509046,-0.15683212216584774,0.36445107692307693,-0.10661559877302579,2.8550123878182663,1.2450429408561907,3.5546130195101098,4.182784352562806,2103.515625,9403.489632223991,1084.1781776020814,5.749934781373978,1077.0783879020648,38.371506665516755,Normal,100.mat
0.015904783954326922,0.06380564677621652,0.065758061963269,0.08187719175082497,0.45311261538461534,0.004289195395804137,3.692753412166347,1.2520176478527774,4.623392441200827,5.438855506112445,2103.515625,9598.842737078234,1073.815511127921,5.74954410154206,1029.104031548131,38.420300087575484,Normal,100.mat
0.014170872295673076,0.0646568306464908,0.06619153549260863,-0.16103300182217373,0.40200184615384615,-0.2490810326257258,3.1359343176966568,1.2353347091565432,3.8739285082858226,4.541728983961907,2103.515625,9609.42939612166,1048.4194094897164,5.743408238694931,1029.7815450416247,37.71950432254893,Normal,100.mat
0.01416812199519231,0.0618570761181332,0.06345891227207709,-0.04449807946224116,0.40617415384615385,-0.16703895742403624,3.22166059270819,1.2418828252086054,4.000924958735677,4.7007036850050925,2103.515625,8866.274964213779,1110.9233138703355,5.776929527103776,1046.9241060302438,39.45297376952785,Normal,100.mat
0.014032542367788461,0.06428251244808897,0.06579630424227863,-0.09891048920241907,0.43329415384615383,-0.016675281307514573,3.6937777262078377,1.2446782272267276,4.597564712025944,5.406868314131604,2103.515625,9491.848606049793,1060.3943871575657,5.765712109853627,1032.7985769842983,38.12882806086923,Normal,100.mat
0.01386854296875,0.06695571654692976,0.06837692931383266,-0.11720886096191974,0.4063827692307692,-0.18892365500167582,3.0784202389495183,1.2367985916770579,3.807385816122916,4.457052541797032,2103.515625,10208.397779901366,1142.1637365381298,5.807026086159034,1133.869561951376,38.20420039923,Normal,100.mat
0.014881468449519233,0.06632082926039817,0.067969923473555,-0.056399135552388735,0.436632,0.002906129644990203,3.2840769877475138,1.25346472320478,4.116474652430124,4.862736493025102,2103.515625,10153.087488292325,1094.5369747364966,5.773012950249568,1089.5165557499674,37.557900428497604,Normal,100.mat
0.01274417938701923,0.06536040458090127,0.06659126515713323,0.2604808520680728,0.4710535384615384,-0.08707336577283056,3.6246195267570274,1.2616469425808783,4.572990143951953,5.4239451291911065,2103.515625,9640.210896221759,1076.3143384150287,5.709601964418552,1048.691475963502,38.24525362274817,Normal,100.mat
0.01224250420673077,0.063734356681094,0.0648995156438377,-0.13589709346192524,0.3969950769230769,-0.13300705829749704,3.310869796518254,1.2396260229344274,4.10424035831164,4.811615785326539,2103.515625,9147.412287202851,1100.386532207583,5.721909147365148,1052.453118747963,39.29012891754894,Normal,100.mat
0.013774115985576924,0.06398926620664583,0.06545496513519133,-0.091728433357952,0.4063827692307692,-0.2395698260763157,3.372014276796417,1.2378895008676982,4.17418107002227,4.905821809470511,2103.515625,9382.823337298501,1098.5833037680134,5.754784074460639,1030.7457805789466,37.98421462584502,Normal,100.mat
0.012217853365384616,0.06337500703935356,0.06454198213640602,-0.06718981181809935,0.38364369230769235,-0.13193011107240227,2.9736637688090863,1.2542821570866929,3.7298134063924056,4.439846482025009,2103.515625,9049.092242456298,1080.2498672937818,5.731328442776439,1045.1931109718437,38.582841201256564,Normal,100.mat
0.011750200420673075,0.06723912414785549,0.06825809128665047,-0.2005218903102115,0.4113895384615385,-0.09882638017509232,3.0318231529415023,1.2313955425518017,3.733373516337515,4.351724038381159,2103.515625,10060.529409122344,1058.2541860056015,5.715535932701168,1021.8299819010265,36.89363340206329,Normal,100.mat
0.013386221754807692,0.06390043399656055,0.06528749036237859,-0.1697114785700773,0.42411507692307693,-0.11404194912877455,3.300780763842507,1.2418802919216334,4.099174578570045,4.825500094038215,2103.515625,9314.809961993527,1106.041861575111,5.750967626250705,1057.3640353675953,38.68174055136981,Normal,100.mat
0.011169887019230768,0.063797192344124,0.06476764722464089,0.033052041024635326,0.4113895384615385,-0.2047872571356006,3.3047268781125836,1.2424399363755325,4.10592465218071,4.8068606771433515,2103.515625,9058.890769288731,1136.4523743758327,5.822324909844145,1110.6601488241988,38.18431669474116,Normal,100.mat
0.011673293870192307,0.06437826405619476,0.06542802666036175,0.098085269181718,0.44351630769230765,-0.10701567875337667,3.421229694948438,1.2441437209925539,4.256501443043369,4.982659800673638,2103.515625,9263.314392428707,1069.5445965178637,5.740221045299926,1037.7748848300087,38.49941007690262,Normal,100.mat
0.010613002103365384,0.06492486543814395,0.06578657891855404,-0.11381387444620428,0.4295390769230769,-0.06087433613192505,3.4089253788250895,1.2439908573791307,4.240672004746101,4.987946295311346,2103.515625,9312.427605066021,1154.191108988624,5.81155847360026,1127.334965596203,38.33195742541099,Normal,100.mat
0.00833829987980769,0.06572541420315964,0.06625222499707085,-0.12023192923454884,0.42933046153846155,-0.08999362328169579,3.573894485036993,1.2421750181722944,4.439402446896689,5.231794584371101,2103.515625,9350.95867764195,1046.7089407429169,5.734913583908642,1023.0852093394824,38.01150666441708,Normal,100.mat
0.011271953725961539,0.06539875286766397,0.06636304557090494,0.23008896181425076,0.4758516923076923,-0.152049988068034,3.7628263325831304,1.2603903701191332,4.742630074018472,5.619844456049883,2103.515625,9502.428114564438,1060.1515975047405,5.767473520443755,1012.0161980299383,39.12172499055982,Normal,100.mat
0.009626764723557692,0.0666240473523318,0.06731595861791231,-0.18720095417078753,0.41556184615384617,-0.17431652207304393,3.3035851314583398,1.2376893021490736,4.0888119759447275,4.7952171882762045,2103.515625,9697.4729140492,1148.935967380093,5.801181130825788,1129.6893957843124,38.05002602283224,Normal,100.mat
0.009516141526442307,0.06210755688651384,0.06283236086574205,-0.19092969407891403,0.37863692307692304,-0.12037914728208722,3.037973972217104,1.2384819837734542,3.7624760317635597,4.40653291785105,2103.515625,8469.272846672315,1194.546456918783,5.850945300563514,1135.524886159265,38.46932144184738,Normal,100.mat
0.010536503004807692,0.06505301664680736,0.06590078049932427,-0.18624135213104243,0.42933046153846155,-0.04122207904181738,3.4220115309794115,1.2403852072802857,4.244612482169425,4.97664191294351,2103.515625,9340.569815151033,1066.8610843627848,5.753700098207328,1040.4094089576645,38.25179896130108,Normal,100.mat
0.008273718749999999,0.061961659991641514,0.06251161276814005,0.0628482798915675,0.4255753846153846,-0.22537215384809497,3.7276815346243692,1.244945278018064,4.6407595244857385,5.432488653859502,2103.515625,8338.60397453104,1119.7034905383662,5.77593532878916,1046.6714754902312,38.797251003521104,Normal,100.mat
0.009247630709134615,0.06507916047520187,0.06573291262289849,-0.11303560726885475,0.4253667692307692,-0.08289455792285898,3.3260191029594246,1.246953524508244,4.147391243017002,4.892830768397518,2103.515625,9240.754529133605,1117.1412937294836,5.7501765118234855,1094.6376624814527,37.720007559303205,Normal,100.mat
0.010156554086538462,0.06376423348139312,0.06456804985735899,0.005673111055041424,0.38698153846153843,-0.16581754912745666,3.224476413738628,1.2512220494588902,4.034535986829898,4.760525691598123,2103.515625,8959.42897898345,1069.577557470872,5.748197485055541,1023.301399246285,38.08127792690588,Normal,100.mat
0.008159224759615384,0.06795512200238794,0.06844319947984133,-0.34738570922183154,0.39636923076923075,-0.09148857031399026,3.07543955683895,1.2365824005552732,3.8030344299585543,4.466775433298811,2103.515625,9963.664574209688,1092.2659169219571,5.754804756267116,1096.7659919580547,38.012705133061644,Normal,100.mat
0.0106599609375,0.06550663057160418,0.06636831635678017,-0.17085173710831292,0.40137599999999996,-0.1417370502171419,3.093005062204917,1.2444752276077822,3.8491681787794865,4.538373329149914,2103.515625,9475.747489265434,1102.9957558568608,5.766608748964422,1044.3904185701444,38.75159788679756,Normal,100.mat
0.009231434495192307,0.06028636808444932,0.060989060983529964,-0.004128547477892486,0.4053396923076923,-0.15188589544556275,3.6428726895038253,1.250336775463578,4.554817692018545,5.38274947250166,2103.515625,7979.422067699852,1098.176395097705,5.780246981623761,1047.1016895015844,38.068765789224095,Normal,100.mat
0.007729770432692308,0.06318395720220024,0.06365502178674984,-0.1734602054727885,0.41431015384615383,-0.1162313517880819,3.277280861112031,1.241809405908246,4.069758199131996,4.783772371398715,2103.515625,8622.883563823592,1087.1290298834715,5.758462672923807,1048.0210663907753,37.95137684491398,Normal,100.mat
0.008127952824519231,0.06803754362314969,0.06852131755439038,0.049549953906717015,0.47209661538461534,-0.01720408341929165,3.534702340570257,1.2573598877733905,4.444392938251759,5.269263890117342,2103.515625,9985.032619487307,1035.4191935800277,5.740066024955576,990.7180852018197,38.17011601211861,Normal,100.mat
0.0064769576322115385,0.06622175545514851,0.0665377477506637,-0.15825682765922,0.4188996923076923,-0.08535346234255349,3.1603760992978622,1.2438675406514434,3.9310892461672338,4.614452609688921,2103.515625,9372.642362212706,1130.6315086750506,5.766196537624215,1119.0235225996105,38.59464022939956,Normal,100.mat
0.007091802584134615,0.06734498559585504,0.06771735928695287,-0.059646338257570264,0.43830092307692303,-0.09728890780635421,3.5643445423971882,1.2488305298043756,4.451262283287216,5.255929765763845,2103.515625,9722.260389296474,1085.3232938962656,5.75402430298829,1065.0312219833497,38.932086670988404,Normal,100.mat
0.008743307091346155,0.06652223872758763,0.0670943638782256,0.12607207904259443,0.49692184615384605,-0.1771935318266236,3.8990412485688917,1.2526438273805571,4.884109952722003,5.747096467492878,2103.515625,9600.969892855157,1084.8643779819329,5.741606423749153,1020.4495034263507,38.45598807720382,Normal,100.mat
0.007473890625,0.0641138190739824,0.06454797314653507,-0.07650741408165729,0.4272443076923077,-0.13509439830897788,3.325669580389512,1.2424356747274663,4.1319305290318535,4.85330132834644,2103.515625,8854.809648134522,1196.1044198660934,5.876146356785626,1147.803579902449,38.30069443917263,Normal,100.mat
0.00740360516826923,0.059944341415632145,0.06039981322190901,0.13354314002166534,0.4153532307692308,0.08220521611682369,3.7025891369242223,1.2672287924000205,4.692027560737916,5.577585665218298,2103.515625,7765.653088728691,1162.1861461599872,5.8628106695127515,1120.3549655774098,37.195020930266644,Normal,100.mat
0.008438634915865384,0.06468686371799443,0.0652349668269529,-0.1272642449001018,0.4324596923076923,-0.15347683112337218,3.4089693122694804,1.241186630658627,4.231167134714413,4.953171678357978,2103.515625,9073.983829198949,1109.9527234317702,5.812818520759159,1093.2332610050705,38.52301364276056,Normal,100.mat
0.0074258112980769226,0.06266348661856865,0.06310194314464632,0.10297025478725796,0.4251581538461538,-0.06509983835458948,3.5142840742293084,1.2593896640774436,4.425853039716358,5.246864233204373,2103.515625,8466.204429359605,1165.4624083088488,5.851438051661666,1168.0651989874186,38.31454936076972,Normal,100.mat
0.010037578125,0.06470181730408706,0.06547578282897377,-0.14573403547164565,0.4070086153846154,-0.016282388055428604,3.3581975790798135,1.2415455728807696,4.169355337165461,4.8863346678749995,2103.515625,9201.950621558926,1107.1435267904333,5.771640664450127,1087.5656120113865,39.13562167849373,Normal,100.mat
0.010271353665865384,0.06286393008626544,0.06369752280913407,-0.2537453830290701,0.40054153846153845,-0.09788837414739664,3.1473654825810016,1.2343697305624255,3.8850126827149896,4.554727037465729,2103.515625,8730.182812179692,1122.4595951320143,5.791687119317788,1071.147621237509,37.7815119351457,Normal,100.mat
0.01036476201923077,0.0663716335526792,0.06717605251997485,-0.19912875390842677,0.3798886153846154,-0.0829719075449682,2.8601676047224984,1.2360498852709119,3.5353098396728226,4.13099734344929,2103.515625,9688.947779005191,1076.4005649662777,5.720973901033686,1044.6033950747453,38.46746175479345,Normal,100.mat
0.012414245192307691,0.06023744146406781,0.06150335631355195,-0.13220565689956354,0.38781599999999994,-0.13902644206494846,3.232514019639846,1.2376298778447807,4.000655931258404,4.684898856755857,2103.515625,8256.019259657263,1149.046268225722,5.817552891453946,1094.9959017160372,37.79977095293972,Normal,100.mat
0.011118548076923076,0.06882519201343842,0.0697174954156094,-0.17996475253246036,0.45874523076923074,-0.16623254129317394,3.3304254791823333,1.2399439504677667,4.1295409253958475,4.849097548782825,2103.515625,10452.52288996434,1047.449160004499,5.746847395612264,1043.1595805563666,38.22029722921327,Normal,100.mat
0.013513244891826922,0.06463381857861153,0.06603134325121181,-0.16023250379157838,0.42348923076923073,-0.1341455696607902,3.383651852621923,1.2346264308869763,4.17754601016671,4.891878780966009,2103.515625,9526.829054994789,1095.092326924765,5.741575931987586,1043.303248596795,37.203351210469314,Normal,100.mat
0.014656045673076924,0.06510500595270562,0.06673426012831153,-0.1667824816221426,0.3982467692307692,-0.12364215140694247,2.9978927384748046,1.2379724856669916,3.711308725212678,4.343775794420291,2103.515625,9790.056153351075,1127.6259176139529,5.782904596166395,1127.959902871057,37.93386550455432,Normal,100.mat
0.013630387319711538,0.06199289728122033,0.0634736699096979,-0.08738997476291255,0.37529907692307696,-0.23979982718699008,3.14531873390891,1.2407148580602723,3.9024436864961087,4.587933788016881,2103.515625,8838.854722220984,1110.8120404168667,5.76804671670743,1064.1666200727188,38.614226864048256,Normal,100.mat
0.013378072716346154,0.06595119876482781,0.06729437902322653,-0.24854113076939877,0.39449169230769227,-0.06193008944568584,2.941939622203348,1.2391049968212766,3.645372086218668,4.276003079721808,2103.515625,9872.361688999381,1153.1888121453333,5.781310986835608,1158.7039210469818,38.53781347057705,Normal,100.mat
0.013257874399038461,0.06437935967045341,0.0657303064435142,-0.14256110075949469,0.41723076923076924,-0.1367648742232429,3.5165794693576085,1.239681689650432,4.3594391783632584,5.1267817172056525,2103.515625,9429.311887207054,1151.143385801797,5.79715378663166,1134.5033673590892,39.106185604927006,Normal,100.mat
0.013315732572115385,0.06341678030445325,0.0647996663426239,-0.07179891528088778,0.401376,-0.13237751639538906,3.2161704063232732,1.2460929361415474,4.007647224746921,4.715994678164052,2103.515625,9177.779645290278,1104.3675926422854,5.77682629333003,1086.6990734619467,38.70407188185508,Normal,100.mat
0.014059943509615385,0.06469404567086101,0.06620424122937311,-0.05956849165920097,0.4065913846153846,-0.23479522388531926,3.116425950261873,1.241778142456666,3.8699096276199394,4.551450675354233,2103.515625,9606.391962707357,1133.4409499510716,5.761101828817703,1137.4782044562567,38.85340383752128,Normal,100.mat
0.013591170072115383,0.06437358235428924,0.06579268963231115,-0.0907660365959937,0.39908123076923074,-0.1835023748755502,3.0915288786143367,1.2463702964637149,3.8531897649646862,4.5510617879881785,2103.515625,9465.285711165316,1158.7231828814797,5.808424117402499,1129.9920778951803,38.075816846478055,Normal,100.mat
0.012658512620192307,0.06242734618608464,0.06369781388393816,-0.025828120889955564,0.4428904615384615,-0.17699028303888767,3.5894867907878902,1.239388264236349,4.448767803133906,5.217771378952363,2103.515625,8845.056355078095,1169.3396771943806,5.8535853321116065,1159.3753874877684,38.744496031414435,Normal,100.mat
0.013306564903846154,0.06123421212110209,0.06266333380560275,-0.183488003609098,0.39866399999999996,-0.14630654919909164,3.4922741126481864,1.2337606240684598,4.308630288638953,5.0602921160804035,2103.515625,8606.20455128932,1104.6685170177266,5.766787352540603,1035.7401785399004,38.99816237123768,Normal,100.mat
0.012028693810096155,0.06473041827897849,0.06583856411973577,-0.16250387270201783,0.3773852307692308,-0.1763709648809124,2.930945310688912,1.2350301234246444,3.619805748811009,4.2309741944068735,2103.515625,9393.995660392402,1083.4907530316898,5.748767206513753,1044.3573715908324,38.62257196497803,Normal,100.mat
0.012248717848557692,0.06441400740385306,0.06556825023406689,0.07888293507668909,0.4520695384615384,-0.1513824027381451,3.8975242627577336,1.2514326826862097,4.877489243977502,5.761039025144526,2103.515625,9330.704311195632,1051.8262644899642,5.753120792506347,1024.443393194335,38.74175248228733,Normal,100.mat
0.012076467548076923,0.06663670127840195,0.06772216052155107,0.15134328635299443,0.4998424615384615,-0.13128356368351185,3.8197699974553645,1.2643599073162948,4.829564039952228,5.760470156661273,2103.515625,9924.000386122605,1044.1452123124432,5.7377659187240155,1034.5887932741787,39.11956919480385,Normal,100.mat
0.01079615174278846,0.06716415415821972,0.0680263220837524,-0.046265759887397895,0.46124861538461537,-0.08804060273234042,3.5174890957539646,1.2485241397710882,4.391670047430401,5.181646640691896,2103.515625,9949.178540545425,1085.8096893265474,5.766582605043328,1063.6981782330145,37.77751413258022,Normal,100.mat
0.011719539663461537,0.06259188412631662,0.06367960088133165,-0.03377480144719236,0.3930313846153846,-0.17195073125245566,3.1253191629444,1.2353514319394427,3.860867503211145,4.496867849641767,2103.515625,8792.183113283358,1139.891858552716,5.788266663151843,1076.6246488157312,38.403631300070884,Normal,100.mat
0.011689388221153847,0.06447347278692205,0.06552457928282202,-0.05521585836657383,0.4372578461538461,-0.05993279569524176,3.7027279680878116,1.2464336025470952,4.615204560515577,5.42957112681289,2103.515625,9290.626163402745,1175.5640066869553,5.844549490887651,1168.739773187953,38.64047053309012,Normal,100.mat
0.011832403846153847,0.060752559733027005,0.061894097415613795,-0.24106756374988247,0.37884553846153846,-0.06521630252922848,3.178401752453389,1.2343700172514147,3.923323826007817,4.587220960690047,2103.515625,8327.549582480615,1101.7134979423456,5.75722662668611,1040.3716795166981,37.61992726185367,Normal,100.mat
0.011974910156249999,0.06637540973528745,0.06744696798802413,0.12561331531996922,0.47355692307692304,-0.026001665111784568,4.079704403562667,1.2474904454576916,5.089392263736098,5.9781223716317085,2103.515625,9840.873255226523,1127.8647483080604,5.780833576477399,1127.5387119413576,38.673381555663525,Normal,100.mat
